Lead_ID,Lead_Date,Company_Name,Region,City,Equipment_Type,Lead_Source,Sales_Rep,Current_Stage,Quotation_Date,Negotiation_Date,Closing_Date,Deal_Value_IDR,Lost_At_Stage,Lost_Reason,Stage_Order,Reached_Lead,Reached_Quotation,Reached_Negotiation,Reached_Closed_Won
LD-0216,2023-06-21,PT Mitra Konstruksi 217,Bali,Gianyar,Scissor Lift,WhatsApp,Andi Pratama,Closed Lost,23/06/2023,2023-06-25,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-1021,2026-07-25,PT Mitra Konstruksi 1022,Bali,Gianyar,Crane,Email,Andi Pratama,Closed Won,2026-07-28,2026-08-04,2026-08-16,16100000.0,,,4,1,1,1,1
LD-0849,2025-11-05,PT Mitra Konstruksi 850,jawa,Surabaya,scissor lift,WHATSAPP,Budi Santoso,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0149,2023-03-19,PT Mitra Konstruksi 150,,,CRANE,,,closed lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0678,2025-02-07,PT Mitra Konstruksi 679,Jawa,Bandung,Boom Lift,Google Ads,Vino Jayrasta,Lead In,,,,,,,1,1,0,0,0
LD-0113,2023-01-21,PT Mitra Konstruksi 114,Bali,Denpasar,Skylift,Email,Andi Pratama,Closed Lost,24.01.2023,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0257,2023-08-24,PT Mitra Konstruksi 258,Jawa,Bandung,Boom Lift,WhatsApp,Andi Pratama,Closed Lost,2023-08-28,2023-09-05,,,Negotiation,Price too high,5,1,1,1,0
LD-0571,2024-10-20,PT Mitra Konstruksi 572,Sumatra,Palembang,Boomlift,Google Adwords,Fajar Nugroho,Closed Won,2024-10-22,2024-10-30,2024-11-04,21200000.0,,,4,1,1,1,1
LD-0822,2025-09-28,PT Mitra Konstruksi 823,Sumatra,Batam,Crane,Google Ads,Rina Wulandari,Closed Won,2025-09-30,2025-10-09,2025-10-14,31700000.0,,,4,1,1,1,1
LD-0101,2022-12-19,PT Mitra Konstruksi 102,Jawa,Jakarta,Crane,Referral,Dewi Lestari,Closed Won,2022-12-21,2022-12-29,2023-01-04,21100000.0,,,4,1,1,1,1
LD-0487,2024-06-11,PT  Mitra Konstruksi 488,Sumatra,Palembang,Boom  Lift,Google Ads,  Vino Jayrasta,Closed Lost,2024-06-17,2024-06-25,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0931,2026-03-19,PT Mitra Konstruksi 932,sumatra,Medan,boom lift,WHATSAPP,Budi Santoso,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0092,2022-12-23,PT Mitra Konstruksi 093,Jawa,Bandung,Scissor Lift,web site,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0627,10-Dec-2024,PT Mitra Konstruksi 628,Jawa,Sidoarjo,Scissor  Lift,web site,Eko Kurniawan,Closed Won,2024-12-14,16-Dec-2024,2024-12-18,7400000.0,,,4,1,1,1,1
LD-0583,2024-11-07,PT Mitra Konstruksi 584,Sumatra,Palembang,Scissor Lift,Referral,Andi Pratama,Closed Lost,2024-11-08,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0504,2024-07-29,PT Mitra Konstruksi 505,Bali,Denpasar,Scissor Lift,WhatsApp,Vino Jayrasta,Closed Lost,2024-07-30,2024-08-02,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0629,2024-12-15,PT Mitra Konstruksi 630,Sumatra,Batam,Scissor Lift,Email,Dewi Lestari,Closed Lost,2024-12-21,2024-12-28,,,Negotiation,Price too high,5,1,1,1,0
LD-0834,2025-10-03,PT  Mitra Konstruksi 835,Jawa,Jakarta   ,Boom  Lift,Google Ads,Rina  Wulandari,Closed Lost,2025-10-07,2025-10-11,,,Negotiation,Price too high,5,1,1,1,0
LD-0494,2024-06-28,PT Mitra Konstruksi 495,Jawa,Jakarta,Boom Lift,WhatsApp,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0634,2025-01-29,PT Mitra Konstruksi 635,Bali,Gianyar,Crane,Website,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0787,2025-07-22,PT Mitra Konstruksi 788,Bali,Badung,Telehandler,Google Ads,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-1000,06.06.2026, PT Mitra Konstruksi 1001 ,Sumatra,Palembang   , Boom Lift ,WhatsApp,  Fajar Nugroho,Closed Lost,2026-06-12,14.06.2026,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0161,2023-03-18,PT Mitra Konstruksi 162,Jawa,Sidoarjo,Boom Lift,Website,Vino Jayrasta,Closed Lost,2023-03-24,2023-03-26,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0812,2025-09-09,PT Mitra Konstruksi 813,Bali,Gianyar,Boom Lift,WhatsApp,Vino Jayrasta,Closed Won,2025-09-15,2025-09-20,2025-09-27,30200000.0,,,4,1,1,1,1
LD-0502,2024-07-10,PT Mitra Konstruksi 503,Jawa,Jakarta,Skylift,WhatsApp,Fajar Nugroho,Closed Lost,2024-07-15,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0180,2023-04-23,PT Mitra Konstruksi 181,Jawa,Semarang,Skylift,Website,Rina Wulandari,Closed Won,2023-04-27,2023-05-03,2023-05-13,29600000.0,,,4,1,1,1,1
LD-0198,2023-05-01,  PT Mitra Konstruksi 199,Sumatra, Palembang ,boom lift,web site,Fajar  Nugroho,Closed Lost,2023-05-04,2023-05-06,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0106,2023-01-23,PT Mitra Konstruksi 107,Jawa,Semarang,Boom Lift,Referral,Sari Rahmawati,Closed Lost,2023-01-27,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0414,2024-03-27,PT Mitra Konstruksi 415,Jawa,Surabaya,Skylift,WhatsApp,Vino Jayrasta,Closed Lost,2024-03-28,2024-03-31,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0533,2024-08-05,  PT Mitra Konstruksi 534,Bali,  Denpasar,  Scissor Lift,Email,  Sari Rahmawati,Closed Lost,2024-08-07,2024-08-12,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0482,2024-06-04,PT Mitra Konstruksi 483,jawa,Semarang,scissor lift,google ads,Fajar Nugroho,closed lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0238,2023-07-27,PT Mitra Konstruksi 239,Bali,Gianyar,Scissor Lift,Website,Sari Rahmawati,Closed Lost,2023-08-01,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0492,2024-06-17,PT Mitra Konstruksi 493,Bali,Denpasar,SCISSOR LIFT,google ads,Rina Wulandari,Closed Lost,2024-06-19,21.06.2024,,,Negotiation,Price too high,5,1,1,1,0
LD-0725,30.04.2025,PT Mitra Konstruksi 726,SUMATRA,Palembang,Scissor Lift,WEBSITE,Sari Rahmawati,closed lost,2025-05-06,,,,Quotation Sent,Budget not approved,5,1,1,0,0
LD-0184,2023-05-14,PT Mitra Konstruksi 185,Jawa,Sidoarjo,Scissor Lift,WhatsApp,Andi Pratama,Closed Won,2023-05-15,20.05.2023,2023-05-31,17600000.0,,,4,1,1,1,1
LD-0183,2023-05-30,  PT Mitra Konstruksi 184,Jawa,Semarang,Boom Lift   ,Website,Sari  Rahmawati,Closed Lost,2023-06-03,,,,Quotation Sent,Budget not approved,5,1,1,0,0
LD-0890,2026-01-28,PT Mitra Konstruksi 891,Jawa,Semarang,Scissor Lift,WhatsApp,Rina Wulandari,Lead In,,,,,,,1,1,0,0,0
LD-0356,2024-01-04,PT Mitra Konstruksi 357,Jawa,Gresik,Telehandler,WhatsApp,Fajar Nugroho,Closed Won,2024-01-07,2024-01-13,2024-01-21,16300000.0,,,4,1,1,1,1
LD-0085,2022-12-08,PT Mitra Konstruksi 086,Bali,Gianyar,Telehandler,Google Ads,Fajar Nugroho,Closed Lost,2022-12-13,2022-12-15,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0572,2024-10-30,PT Mitra Konstruksi 573,Jawa,Surabaya,Crane,WhatsApp,Rina Wulandari,Closed Lost,2024-11-02,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0059,05/10/2022,PT Mitra Konstruksi 060,Bali,Badung,Boomlift,email,budi santoso,Closed Lost,2022-10-06,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0459,2024-05-26,PT Mitra Konstruksi 460,Jawa,Jakarta,Scissor Lift,Google Ads,Vino Jayrasta,Closed Lost,2024-05-28,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0157,2023-03-22,PT Mitra Konstruksi 158,jawa,Surabaya,Skylift,whatsapp,Budi Santoso,lead in,,,,,,,1,1,0,0,0
LD-0643,2025-01-11,  PT Mitra Konstruksi 644,Bali,  Denpasar, Boom Lift ,WhatsApp,Sari  Rahmawati,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0964,2026-04-06,PT Mitra Konstruksi 965,Bali,Badung,Skylift,WhatsApp,Andi Pratama,Closed Lost,09-Apr-2026,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-1005,2026-06-29,PT Mitra Konstruksi 1006,Jawa,Sidoarjo,Skylift,WhatsApp,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0839,2025-11-12,PT Mitra Konstruksi 840,Jawa,Bandung,Telehandler,Email,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0199,2023-05-23,PT Mitra Konstruksi 200,Jawa,Gresik,Boom Lift,Referral,Rina Wulandari,Closed Lost,2023-05-24,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0683,2025-02-16,PT Mitra Konstruksi 684,Jawa,Jakarta,boom lift,web site,andi pratama,Closed Lost,2025-02-17,2025-02-21,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0481,2024-06-25,PT Mitra Konstruksi 482,Jawa,Jakarta,Telehandler,Google Ads,Sari Rahmawati,Closed Won,2024-06-30,2024-07-09,17-Jul-2024,20600000.0,,,4,1,1,1,1
LD-0176,2023-04-07,PT Mitra Konstruksi 177,JAWA,Sidoarjo,Boomlift,Google Adwords,vino jayrasta,Closed Won,2023-04-10,2023-04-13,2023-04-20,10000000.0,,,4,1,1,1,1
LD-0204,2023-05-02,PT Mitra Konstruksi 205,Jawa,Surabaya,Telehandler,WhatsApp,Rina Wulandari,Closed Lost,2023-05-06,2023-05-09,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0694,2025-03-12,PT Mitra Konstruksi 695,Jawa,Bandung,Scissor Lift,Website,Budi Santoso,Closed Lost,2025-03-18,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0934,2026-03-19,PT Mitra Konstruksi 935,Jawa,Sidoarjo,Carmix,Google Ads,Sari Rahmawati,Lead In,,,,,,,1,1,0,0,0
LD-0825,2025-10-04,PT Mitra Konstruksi 826,Jawa,Surabaya,Scissor Lift,Referral,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0759,2025-06-09,PT Mitra Konstruksi 760,Jawa,Sidoarjo,Carmix,WhatsApp,Andi Pratama,Closed Lost,2025-06-15,2025-06-18,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0336,2023-11-04,  PT Mitra Konstruksi 337,Jawa,Bandung,  CRANE,Google Ads, Eko Kurniawan ,closed lost,2023-11-05,2023-11-14,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0700,2025-03-06,PT Mitra Konstruksi 701,Sumatra,Palembang,Scissor Lift,Google Ads,Budi Santoso,Closed Lost,2025-03-10,2025-03-13,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0986,2026-05-14,PT Mitra Konstruksi 987,Jawa,Bandung,Crane,Google Ads,Vino Jayrasta,Closed Won,2026-05-20,2026-05-23,2026-06-01,40600000.0,,,4,1,1,1,1
LD-0540,2024-09-16,PT Mitra Konstruksi 541,Jawa,Jakarta,Telehandler,Referral,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0673,2025-02-06,  PT Mitra Konstruksi 674,Bali,Denpasar   ,scissor lift   ,Website,Rina Wulandari   ,CLOSED LOST,2025-02-07,2025-02-13,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0753,19-Jun-2025,PT Mitra Konstruksi 754,Bali,Denpasar,Boom Lift,WhatsApp,Dewi Lestari,Lead In,,,,,,,1,1,0,0,0
LD-0415,08-Mar-2024,PT Mitra Konstruksi 416,Sumatra,Palembang,Scissor Lift,WhatsApp,Fajar Nugroho,Closed Won,2024-03-09,2024-03-13,2024-03-15,5700000.0,,,4,1,1,1,1
LD-0586,2024-11-30,PT Mitra Konstruksi 587,Jawa,Sidoarjo,Crane,WhatsApp,Budi Santoso,Closed Won,2024-12-04,2024-12-09,2024-12-12,38800000.0,,,4,1,1,1,1
LD-0622,2024-12-09,PT Mitra Konstruksi 623,Jawa,Bandung,Skylift,Email,Fajar Nugroho,Closed Won,2024-12-12,2024-12-18,2024-12-26,22200000.0,,,4,1,1,1,1
LD-0636,2025-01-26,PT Mitra Konstruksi 637,Bali,Badung,Boom Lift,Website,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0981,12/05/2026,PT Mitra Konstruksi 982,Bali,Denpasar,Skylift,WhatsApp,Dewi Lestari,Closed Lost,2026-05-15,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0209,25/06/2023,PT Mitra Konstruksi 210,,,Boom Lift,,,Lead In,,,,,,,1,1,0,0,0
LD-0947,2026-04-16,PT Mitra Konstruksi 948,Jawa,Semarang,Skylift,WhatsApp,Sari Rahmawati,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0147,2023-03-06,PT Mitra Konstruksi 148,Sumatra,Palembang,Scissor Lift,WhatsApp,Vino Jayrasta,Closed Lost,2023-03-08,2023-03-16,,,Negotiation,Price too high,5,1,1,1,0
LD-0448,2024-05-15,PT Mitra Konstruksi 449,Jawa,Semarang,Skylift,WhatsApp,Andi Pratama,Closed Won,2024-05-19,2024-05-21,2024-05-26,27013.0,,,4,1,1,1,1
LD-0420,2024-03-24,PT Mitra Konstruksi 421,Jawa,Sidoarjo,TELEHANDLER,GOOGLE ADS,Andi Pratama,Closed Won,2024-03-29,2024-04-02,2024-04-06,16400000.0,,,4,1,1,1,1
LD-0090,2022-12-04,PT Mitra Konstruksi 091,Bali,Denpasar,Crane,WhatsApp,Budi Santoso,Closed Lost,2022-12-10,2022-12-17,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0083,2022-12-03,PT Mitra Konstruksi 084,Jawa,Bandung,Boom Lift,Google Ads,Sari Rahmawati,Closed Lost,2022-12-05,2022-12-14,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0385,2024-02-19,PT Mitra Konstruksi 386,Jawa,Semarang,Scissor Lift,Website,Andi Pratama,Closed Lost,25/02/2024,,,,Quotation Sent,Budget not approved,5,1,1,0,0
LD-0460,2024-05-02,PT Mitra Konstruksi 461,Jawa,Jakarta,Crane,Google Ads,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0419,2024-03-16,PT Mitra Konstruksi 420   ,Jawa,  Semarang,Boom  Lift,WhatsApp, Vino Jayrasta ,Closed Lost,2024-03-22,2024-03-30,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0474,2024-06-07,PT Mitra Konstruksi 475,jawa,Surabaya,CRANE,Website,Andi Pratama,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0050,2022-10-10,PT Mitra Konstruksi 051,sumatra,Medan,BOOM LIFT,whatsapp,Dewi Lestari,Closed Lost,2022-10-12,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0279,2023-09-11,PT Mitra Konstruksi 280,Sumatra,Batam,Skylift,Email,Eko Kurniawan,Closed Lost,14/09/2023,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0433,2024-04-04,PT Mitra Konstruksi 434,Bali,Badung,Crane,Email,Budi Santoso,Closed Lost,2024-04-07,,,,Quotation Sent,Chose competitor,5,1,1,0,0
